Loading dataset: tatsu-lab/alpaca
Total samples loaded: 52002
Dropped 28 samples with empty output fields.
Train dataset size:      46776
Validation dataset size: 5198
Output directory: ./sft-lora-Llama-3.2-3B-alpaca-r32-a64-d0.05-lr2.0e-05-wd0.01
Max sequence length: 131072
Train dataset size:      46776
Validation dataset size: 5198
trainable params: 48,627,712 || all params: 3,261,377,536 || trainable%: 1.4910175673694221
{'loss': 1.7025, 'grad_norm': 1.1875, 'learning_rate': 1.3333333333333336e-07, 'mean_token_accuracy': 0.5962013974785805, 'epoch': 0.0}
{'loss': 0.803, 'grad_norm': 0.87890625, 'learning_rate': 1.6234898018587336e-05, 'mean_token_accuracy': 0.8113562062382698, 'epoch': 0.17}
{'loss': 1.2755, 'grad_norm': 0.498046875, 'learning_rate': 1.5877852522924733e-05, 'mean_token_accuracy': 0.6681948468089104, 'epoch': 0.17}
{'loss': 1.2177, 'grad_norm': 0.4453125, 'learning_rate': 1.5508969814521026e-05, 'mean_token_accuracy': 0.6745870009064674, 'epoch': 0.18}
{'loss': 1.137, 'grad_norm': 0.419921875, 'learning_rate': 1.5128992774059063e-05, 'mean_token_accuracy': 0.6951423034071922, 'epoch': 0.18}
{'loss': 1.1112, 'grad_norm': 0.431640625, 'learning_rate': 1.4738686624729987e-05, 'mean_token_accuracy': 0.7112811475992202, 'epoch': 0.18}
{'loss': 1.0351, 'grad_norm': 0.43359375, 'learning_rate': 1.4338837391175582e-05, 'mean_token_accuracy': 0.7232227101922035, 'epoch': 0.19}
{'loss': 0.9772, 'grad_norm': 0.4921875, 'learning_rate': 1.3930250316539237e-05, 'mean_token_accuracy': 0.7503527715802193, 'epoch': 0.19}
{'loss': 0.8831, 'grad_norm': 0.5, 'learning_rate': 1.3513748240813429e-05, 'mean_token_accuracy': 0.7716760247945785, 'epoch': 0.19}
{'loss': 0.8362, 'grad_norm': 0.5546875, 'learning_rate': 1.3090169943749475e-05, 'mean_token_accuracy': 0.79201919734478, 'epoch': 0.2}
{'loss': 0.8233, 'grad_norm': 0.546875, 'learning_rate': 1.2660368455666752e-05, 'mean_token_accuracy': 0.7929478362202644, 'epoch': 0.2}
{'loss': 0.7975, 'grad_norm': 0.9140625, 'learning_rate': 1.2225209339563144e-05, 'mean_token_accuracy': 0.7936535954475403, 'epoch': 0.21}
{'eval_loss': 1.029373288154602, 'eval_runtime': 649.8166, 'eval_samples_per_second': 7.999, 'eval_steps_per_second': 2.001, 'eval_mean_token_accuracy': 0.7385233596655039, 'epoch': 0.21}
{'loss': 1.2805, 'grad_norm': 0.55078125, 'learning_rate': 1.1785568947986368e-05, 'mean_token_accuracy': 0.6632853850722313, 'epoch': 0.21}
{'loss': 1.2055, 'grad_norm': 0.435546875, 'learning_rate': 1.1342332658176556e-05, 'mean_token_accuracy': 0.6800806000828743, 'epoch': 0.21}
{'loss': 1.1416, 'grad_norm': 0.40234375, 'learning_rate': 1.0896393089034336e-05, 'mean_token_accuracy': 0.6953098833560943, 'epoch': 0.22}
{'loss': 1.1124, 'grad_norm': 0.5, 'learning_rate': 1.044864830350515e-05, 'mean_token_accuracy': 0.708400496840477, 'epoch': 0.22}
{'loss': 1.0046, 'grad_norm': 0.40234375, 'learning_rate': 1e-05, 'mean_token_accuracy': 0.7315613776445389, 'epoch': 0.22}
{'loss': 0.9555, 'grad_norm': 0.51171875, 'learning_rate': 9.551351696494854e-06, 'mean_token_accuracy': 0.7541487038135528, 'epoch': 0.23}
{'loss': 0.8974, 'grad_norm': 0.5234375, 'learning_rate': 9.103606910965666e-06, 'mean_token_accuracy': 0.773796409368515, 'epoch': 0.23}
{'loss': 0.8382, 'grad_norm': 0.59765625, 'learning_rate': 8.657667341823449e-06, 'mean_token_accuracy': 0.7910198405385017, 'epoch': 0.23}
{'loss': 0.8165, 'grad_norm': 0.515625, 'learning_rate': 8.214431052013636e-06, 'mean_token_accuracy': 0.8024598568677902, 'epoch': 0.24}
{'loss': 0.8066, 'grad_norm': 0.8671875, 'learning_rate': 7.774790660436857e-06, 'mean_token_accuracy': 0.8083378210663795, 'epoch': 0.24}
{'loss': 1.2227, 'grad_norm': 0.42578125, 'learning_rate': 7.33963154433325e-06, 'mean_token_accuracy': 0.6733721733093262, 'epoch': 0.24}
{'loss': 1.2463, 'grad_norm': 0.431640625, 'learning_rate': 6.909830056250527e-06, 'mean_token_accuracy': 0.6718936771154403, 'epoch': 0.25}
{'loss': 1.1259, 'grad_norm': 0.443359375, 'learning_rate': 6.486251759186573e-06, 'mean_token_accuracy': 0.6981957793235779, 'epoch': 0.25}
{'loss': 1.1054, 'grad_norm': 0.435546875, 'learning_rate': 6.069749683460765e-06, 'mean_token_accuracy': 0.7076019838452339, 'epoch': 0.25}
{'loss': 1.0639, 'grad_norm': 0.46484375, 'learning_rate': 5.66116260882442e-06, 'mean_token_accuracy': 0.7245314911007881, 'epoch': 0.26}
{'loss': 1.0192, 'grad_norm': 0.470703125, 'learning_rate': 5.2613133752700145e-06, 'mean_token_accuracy': 0.7425420477986335, 'epoch': 0.26}
{'loss': 0.9245, 'grad_norm': 0.51953125, 'learning_rate': 4.87100722594094e-06, 'mean_token_accuracy': 0.7698772922158241, 'epoch': 0.26}
{'loss': 0.8202, 'grad_norm': 0.52734375, 'learning_rate': 4.491030185478976e-06, 'mean_token_accuracy': 0.7978519484400749, 'epoch': 0.27}
{'loss': 0.8018, 'grad_norm': 0.6796875, 'learning_rate': 4.12214747707527e-06, 'mean_token_accuracy': 0.7973548740148544, 'epoch': 0.27}
{'loss': 0.8099, 'grad_norm': 1.3203125, 'learning_rate': 3.7651019814126656e-06, 'mean_token_accuracy': 0.811229082942009, 'epoch': 0.27}
{'eval_loss': 1.0160528421401978, 'eval_runtime': 650.1304, 'eval_samples_per_second': 7.995, 'eval_steps_per_second': 2.0, 'eval_mean_token_accuracy': 0.7405688399993456, 'epoch': 0.27}
{'loss': 1.2548, 'grad_norm': 0.35546875, 'learning_rate': 3.4206127406028744e-06, 'mean_token_accuracy': 0.6689891323447228, 'epoch': 0.28}
{'loss': 1.2169, 'grad_norm': 0.376953125, 'learning_rate': 3.089373510131354e-06, 'mean_token_accuracy': 0.676927863061428, 'epoch': 0.28}
{'loss': 1.1257, 'grad_norm': 0.396484375, 'learning_rate': 2.7720513617260857e-06, 'mean_token_accuracy': 0.6926026716828346, 'epoch': 0.28}
{'loss': 1.0621, 'grad_norm': 0.412109375, 'learning_rate': 2.469285339963892e-06, 'mean_token_accuracy': 0.7168036863207817, 'epoch': 0.29}
{'loss': 1.0203, 'grad_norm': 0.515625, 'learning_rate': 2.1816851753197023e-06, 'mean_token_accuracy': 0.7330812469124794, 'epoch': 0.29}
{'loss': 0.957, 'grad_norm': 0.486328125, 'learning_rate': 1.9098300562505266e-06, 'mean_token_accuracy': 0.7566476136445999, 'epoch': 0.29}
{'loss': 0.8762, 'grad_norm': 0.486328125, 'learning_rate': 1.6542674627869738e-06, 'mean_token_accuracy': 0.7757303103804588, 'epoch': 0.3}
{'loss': 0.8056, 'grad_norm': 0.51953125, 'learning_rate': 1.4155120639813392e-06, 'mean_token_accuracy': 0.7921299636363983, 'epoch': 0.3}
{'loss': 0.8464, 'grad_norm': 0.546875, 'learning_rate': 1.19404468143262e-06, 'mean_token_accuracy': 0.7913015484809875, 'epoch': 0.3}
{'loss': 0.8051, 'grad_norm': 1.296875, 'learning_rate': 9.903113209758098e-07, 'mean_token_accuracy': 0.8106771886348725, 'epoch': 0.31}
{'loss': 1.2524, 'grad_norm': 0.330078125, 'learning_rate': 8.047222744854943e-07, 'mean_token_accuracy': 0.67017932087183, 'epoch': 0.31}
{'loss': 1.1565, 'grad_norm': 0.365234375, 'learning_rate': 6.37651293602628e-07, 'mean_token_accuracy': 0.6906263887882232, 'epoch': 0.31}
{'loss': 1.1737, 'grad_norm': 0.40625, 'learning_rate': 4.894348370484648e-07, 'mean_token_accuracy': 0.6863166213035583, 'epoch': 0.32}
{'loss': 1.0961, 'grad_norm': 0.3828125, 'learning_rate': 3.603713930414676e-07, 'mean_token_accuracy': 0.7050614848732948, 'epoch': 0.32}
{'loss': 1.0189, 'grad_norm': 0.423828125, 'learning_rate': 2.507208781817638e-07, 'mean_token_accuracy': 0.7320711836218834, 'epoch': 0.32}
{'loss': 0.9534, 'grad_norm': 0.46875, 'learning_rate': 1.6070411401370335e-07, 'mean_token_accuracy': 0.7551741987466812, 'epoch': 0.33}
{'loss': 0.9168, 'grad_norm': 0.458984375, 'learning_rate': 9.0502382320653e-08, 'mean_token_accuracy': 0.7697667241096496, 'epoch': 0.33}
{'loss': 0.8473, 'grad_norm': 0.53125, 'learning_rate': 4.025706004760932e-08, 'mean_token_accuracy': 0.7908885672688484, 'epoch': 0.34}
{'loss': 0.7812, 'grad_norm': 0.578125, 'learning_rate': 1.0069334586854106e-08, 'mean_token_accuracy': 0.8064421251416206, 'epoch': 0.34}
{'loss': 0.8114, 'grad_norm': 1.1640625, 'learning_rate': 0.0, 'mean_token_accuracy': 0.8117083579301834, 'epoch': 0.34}
{'eval_loss': 1.0154139995574951, 'eval_runtime': 650.0518, 'eval_samples_per_second': 7.996, 'eval_steps_per_second': 2.0, 'eval_mean_token_accuracy': 0.7408281883368125, 'epoch': 0.34}
{'train_runtime': 9220.3281, 'train_samples_per_second': 1.735, 'train_steps_per_second': 0.054, 'train_loss': 1.1992748062610625, 'epoch': 0.34}
Training complete. LoRA adapter saved to: ./sft-lora-Llama-3.2-3B-alpaca-r32-a64-d0.05-lr2.0e-05-wd0.01
